restaurant_url,Label 1,Label 2,Label 3,Label 4,Label 5
https://www.yelp.com/biz/crema-coffee-house-and-pasteries-wasilla,,,,,
https://www.yelp.com/biz/pho-lucky-wasilla-3,,,,,
https://www.yelp.com/biz/mcdonalds-wasilla-4,Burgers,Fast Food,Coffee & Tea,,
https://www.yelp.com/biz/the-breadcrumb-wasilla,,,,,
https://www.yelp.com/biz/starbucks-wasilla,,,,,
https://www.yelp.com/biz/knik-bar-knik,,,,,
https://www.yelp.com/biz/starbucks-wasilla-2,Coffee & Tea,,,,
https://www.yelp.com/biz/mochileros-street-food-anchorage,Food Trucks,Latin American,,,
https://www.yelp.com/biz/quigley-s-coffee-corner-wasilla,Fast Food,Coffee & Tea,Ice Cream & Frozen Yogurt,,
https://www.yelp.com/biz/grand-view-inn-and-suites-wasilla-2,Hotels,,,,
https://www.yelp.com/biz/nova-alaska-guides-sutton-2,,,,,
https://www.yelp.com/biz/albatross-restaurant-wasilla-2,,,,,
https://www.yelp.com/biz/drill-team-six-fishing-excursions-wasilla,Boat Charters,Fishing,Lakes,,
https://www.yelp.com/biz/subway-wasilla,Sandwiches,Fast Food,,,
https://www.yelp.com/biz/los-cabos-wasilla,Mexican,,,,
https://www.yelp.com/biz/burger-king-wasilla,,,,,
https://www.yelp.com/biz/la-fiesta-dos-wasilla,Mexican,,,,
https://www.yelp.com/biz/ski-brews-espresso-wasilla,Coffee & Tea,,,,
https://www.yelp.com/biz/the-office-wasilla-2,Bars,,,,
https://www.yelp.com/biz/a-and-w-windbreak-hotel-cafe-and-bar-wasilla,Seafood,Steakhouses,Bars,,
https://www.yelp.com/biz/knik-museum-and-mushers-hall-of-fame-wasilla,,,,,
https://www.yelp.com/biz/subway-wasilla-9,Fast Food,Sandwiches,,,
https://www.yelp.com/biz/glacier-grounds-espresso-wasilla,Coffee & Tea,,,,
https://www.yelp.com/biz/hollywood-espresso-wasilla,,,,,
https://www.yelp.com/biz/a-and-w-restaurant-wasilla,Fast Food,Burgers,Hot Dogs,,
https://www.yelp.com/biz/perkup-espresso-wasilla-4,,,,,
https://www.yelp.com/biz/marcies-mojo-drive-thru-espresso-wasilla,,,,,
https://www.yelp.com/biz/subway-wasilla-16,Sandwiches,Fast Food,,,
https://www.yelp.com/biz/subway-wasilla-18,,,,,
https://www.yelp.com/biz/subway-wasilla-5,Sandwiches,Fast Food,,,
https://www.yelp.com/biz/american-legion-jack-henry-post-1-anchorage,Sports Bars,Pubs,Food Banks,,
https://www.yelp.com/biz/bruceskis-girdwood,Turkish,Food Trucks,,,
https://www.yelp.com/biz/settlers-bay-golf-course-wasilla,Golf,,,,
https://www.yelp.com/biz/the-alaskan-hotel-and-bar-juneau,Hotels,Bars,,,
https://www.yelp.com/biz/black-moon-koven-juneau,Breakfast & Brunch,Cafes,,,
https://www.yelp.com/biz/donnas-restaurant-juneau,Diners,Breakfast & Brunch,American,,
https://www.yelp.com/biz/roma-bistro-on-the-wharf-juneau,Pizza,Salad,Cocktail Bars,,
https://www.yelp.com/biz/mcgivneys-sports-bar-and-grill-juneau-4,Sports Bars,American,,,
https://www.yelp.com/biz/lemon-tree-cafe-juneau-3,Specialty Food,Cafes,Vietnamese,,
https://www.yelp.com/biz/grumpys-juneau,Coffee & Tea,Juice Bars & Smoothies,Sandwiches,,
https://www.yelp.com/biz/the-northern-tea-house-juneau,Coffee & Tea,,,,
https://www.yelp.com/biz/mar-y-sol-mexican-food-juneau,,,,,
https://www.yelp.com/biz/glacier-gardens-rainforest-adventures-juneau-2,Botanical Gardens,Walking Tours,Venues & Event Spaces,,
https://www.yelp.com/biz/forbidden-peak-brewery-juneau,Breweries,Beer Bar,,,
https://www.yelp.com/biz/port-of-juneau-juneau,Landmarks & Historical Buildings,,,,
https://www.yelp.com/biz/captains-smore-and-brew-juneau,,,,,
https://www.yelp.com/biz/dipac-macaulay-salmon-hatchery-juneau,Tours,Aquariums,Community Service/Non-Profit,,
https://www.yelp.com/biz/pucker-wilsons-juneau,Food Trucks,Burgers,American,,
https://www.yelp.com/biz/korea-garden-juneau-2,Korean,,,,
https://www.yelp.com/biz/chans-thai-kitchen-juneau,Thai,,,,
https://www.yelp.com/biz/viking-lounge-pull-tabs-and-billiards-juneau,Bars,Pool Halls,,,
https://www.yelp.com/biz/juneau-pizza-juneau,Pizza,,,,
https://www.yelp.com/biz/tk-maguires-juneau,Bars,American,Seafood,,
https://www.yelp.com/biz/golddigger-filipino-restaurant-juneau,Filipino,,,,
https://www.yelp.com/biz/timberline-bar-and-grill-juneau,,,,,
https://www.yelp.com/biz/sacred-grounds-juneau,Coffee & Tea,,,,
https://www.yelp.com/biz/asiana-garden-juneau-2,Chinese,Sushi Bars,,,
https://www.yelp.com/biz/the-grind-coffee-juneau-3,Coffee & Tea,,,,
https://www.yelp.com/biz/tracys-king-crab-shack-juneau-6,Seafood,,,,
https://www.yelp.com/biz/chilkat-cove-juneau,Juice Bars & Smoothies,Ice Cream & Frozen Yogurt,Coffee & Tea,,
https://www.yelp.com/biz/west-glacier-trail-mendenhall-glacier-juneau,,,,,
https://www.yelp.com/biz/valley-restaurant-juneau,American,,,,
https://www.yelp.com/biz/breakwater-inn-restaurant-and-lounge-juneau,American,Lounges,Korean,,
https://www.yelp.com/biz/venice-italian-gelateria-juneau,Gelato,Ice Cream & Frozen Yogurt,Desserts,,
https://www.yelp.com/biz/juneau-photo-tours-juneau,Walking Tours,Hiking,Photography Classes,,
https://www.yelp.com/biz/mi-casa-restaurant-juneau-2,,,,,
https://www.yelp.com/biz/auke-bay-cafe-juneau,Breakfast & Brunch,Ice Cream & Frozen Yogurt,Mexican,,
https://www.yelp.com/biz/the-crystal-saloon-juneau,Bars,Music Venues,Pizza,,
https://www.yelp.com/biz/the-bubble-room-juneau,Lounges,Seafood,New American,,
https://www.yelp.com/biz/flying-squirrel-espresso-juneau,Coffee & Tea,,,,
https://www.yelp.com/biz/red-onion-spice-and-tea-company-juneau,Herbs & Spices,Coffee & Tea,,,
https://www.yelp.com/biz/last-chance-mining-museum-juneau,Museums,,,,
https://www.yelp.com/biz/louies-douglas-inn-douglas,Bars,,,,
https://www.yelp.com/biz/aurora-sweets-juneau,,,,,
https://www.yelp.com/biz/the-grind-coffee-juneau,Coffee & Tea,,,,
https://www.yelp.com/biz/papa-murphys-juneau,Pizza,,,,
https://www.yelp.com/biz/wild-oven-bakehouse-juneau,,,,,
https://www.yelp.com/biz/shrine-of-st-therese-juneau-2,Beaches,,,,
https://www.yelp.com/biz/dominos-pizza-juneau,Pizza,Chicken Wings,Sandwiches,,
https://www.yelp.com/biz/alaskan-brewing-public-house-juneau-2,Barbeque,Soup,Beer Bar,,
https://www.yelp.com/biz/juneau-juneau,Local Flavor,,,,
https://www.yelp.com/biz/dragon-inn-chinese-cuisine-juneau,Chinese,,,,
https://www.yelp.com/biz/bullwinkles-pizza-parlor-juneau-3,Pizza,,,,
https://www.yelp.com/biz/alaska-governors-mansion-juneau,Landmarks & Historical Buildings,,,,
https://www.yelp.com/biz/pho-tai-juneau,Japanese,Vietnamese,Korean,,
https://www.yelp.com/biz/sacred-grounds-cafe-juneau,Coffee & Tea,,,,
https://www.yelp.com/biz/manila-bay-cafe-juneau,Cafes,Filipino,Fast Food,,
https://www.yelp.com/biz/patsy-ann-juneau,Landmarks & Historical Buildings,,,,
https://www.yelp.com/biz/sob-grinds-shaka-shack-juneau,,,,,
https://www.yelp.com/biz/the-dawg-house-juneau,,,,,
https://www.yelp.com/biz/portage-national-park-juneau,,,,,
https://www.yelp.com/biz/mcdonalds-juneau-2,Burgers,Fast Food,Coffee & Tea,,
https://www.yelp.com/biz/wickersham-house-of-juneau,Museums,,,,
https://www.yelp.com/biz/panhandle-provisions-juneau,Delis,Specialty Food,,,
https://www.yelp.com/biz/dominos-pizza-juneau-2,,,,,
https://www.yelp.com/biz/little-hong-kong-juneau-2,Chinese,,,,
https://www.yelp.com/biz/red-spruce-ak-juneau,,,,,
https://www.yelp.com/biz/flume-trail-juneau,Hiking,,,,
https://www.yelp.com/biz/squirez-juneau,Bars,,,,
https://www.yelp.com/biz/twilight-cafe-juneau,,,,,
https://www.yelp.com/biz/juneau-douglas-city-museum-juneau,Museums,,,,
https://www.yelp.com/biz/cerealsy-milky-juneau,,,,,
https://www.yelp.com/biz/bullwinkles-pizza-parlor-juneau-2,Italian,Pizza,,,
https://www.yelp.com/biz/treadwell-ditch-trail-douglas,Hiking,,,,
https://www.yelp.com/biz/savikko-park-juneau,,,,,
https://www.yelp.com/biz/starbucks-juneau-3,Coffee & Tea,,,,
https://www.yelp.com/biz/medal-of-honor-colonel-archie-van-winkle-juneau,Landmarks & Historical Buildings,,,,
https://www.yelp.com/biz/squirez-bar-juneau,Burgers,Salad,Sandwiches,,
https://www.yelp.com/biz/glacier-restaurant-juneau,,,,,
https://www.yelp.com/biz/twin-lakes-juneau,Lakes,,,,
https://www.yelp.com/biz/spice-juneau-indian-cuisine-juneau,,,,,
https://www.yelp.com/biz/cup-o-joe-juneau,,,,,
https://www.yelp.com/biz/juneau-city-of-borough-juneau,Landmarks & Historical Buildings,,,,
https://www.yelp.com/biz/brotherhood-bridge-trail-juneau,Hiking,,,,
https://www.yelp.com/biz/evar-airport-dike-trail-juneau-2,,,,,
https://www.yelp.com/biz/subway-juneau-6,,,,,
https://www.yelp.com/biz/capital-brew-juneau,Coffee & Tea,,,,
https://www.yelp.com/biz/the-grind-coffee-juneau-4,,,,,
https://www.yelp.com/biz/perseverance-trail-juneau,Hiking,,,,
https://www.yelp.com/biz/gastineau-meadows-trail-douglas,Hiking,,,,
https://www.yelp.com/biz/oriental-express-juneau,,,,,
https://www.yelp.com/biz/lolas-juneau,,,,,
https://www.yelp.com/biz/gallery-walk-juneau,Local Flavor,Art Galleries,,,
https://www.yelp.com/biz/juneau-public-market-juneau,,,,,
https://www.yelp.com/biz/suwanna-cafe-juneau,Thai,,,,
https://www.yelp.com/biz/second-street-cafe-juneau,Cafes,,,,
https://www.yelp.com/biz/carrillos-pinoy-bbq-juneau,,,,,
https://www.yelp.com/biz/forno-rosso-alaska-juneau,,,,,
https://www.yelp.com/biz/bernadettes-fast-food-juneau,,,,,
https://www.yelp.com/biz/alaska-state-capitol-juneau,Landmarks & Historical Buildings,,,,
https://www.yelp.com/biz/triangle-club-juneau,,,,,
https://www.yelp.com/biz/douglas-cafe-douglas,,,,,
https://www.yelp.com/biz/nugget-falls-juneau,Hiking,,,,
https://www.yelp.com/biz/heritage-glacier-cafe-juneau-2,Coffee & Tea,,,,
https://www.yelp.com/biz/la-salsa-juneau,Mexican,,,,
https://www.yelp.com/biz/steep-creek-trail-juneau,Hiking,,,,
https://www.yelp.com/biz/tokyo-japanese-steak-house-juneau,Japanese,,,,
https://www.yelp.com/biz/auke-lake-juneau,Lakes,,,,
https://www.yelp.com/biz/auke-lake-trail-juneau,Lakes,,,,
https://www.yelp.com/biz/treadwell-mine-historic-park-juneau,,,,,
https://www.yelp.com/biz/eddys-mexican-food-juneau,Mexican,,,,
https://www.yelp.com/biz/mamma-grizzly-sandwich-den-juneau,,,,,
https://www.yelp.com/biz/bowl-of-pho-juneau,Vietnamese,,,,
https://www.yelp.com/biz/canton-asian-bistro-juneau,Sushi Bars,Asian Fusion,Seafood,,
https://www.yelp.com/biz/montana-creek-trail-juneau,Hiking,,,,
https://www.yelp.com/biz/cope-park-juneau,Parks,,,,
https://www.yelp.com/biz/breeze-in-juneau,"Beer, Wine & Spirits",Breakfast & Brunch,Soup,,
https://www.yelp.com/biz/auke-village-campground-juneau,Hiking,Recreation Centers,,,
https://www.yelp.com/biz/ale-s-bakery-juneau,,,,,
https://www.yelp.com/biz/auke-village-recreation-area-juneau,Hiking,,,,
https://www.yelp.com/biz/chinooks-restaurant-at-the-goldbelt-hotel-juneau,Restaurants,,,,
https://www.yelp.com/biz/pho-and-poki-vietnamese-noodles-and-hawaiian-salad-juneau,,,,,
https://www.yelp.com/biz/state-office-building-juneau,Landmarks & Historical Buildings,,,,
https://www.yelp.com/biz/lucky-lady-pub-juneau,Irish Pub,,,,
https://www.yelp.com/biz/tailwind-concessions-juneau,American,,,,
https://www.yelp.com/biz/complete-corporate-service-juneau,,,,,
https://www.yelp.com/biz/the-grind-coffee-co-juneau-4,Coffee & Tea,,,,
https://www.yelp.com/biz/mcgivneys-sports-bar-and-grill-juneau,Sports Bars,American,,,
https://www.yelp.com/biz/el-sombrero-juneau,Mexican,Burgers,,,
https://www.yelp.com/biz/seongs-sushi-bar-juneau,,,,,
https://www.yelp.com/biz/gold-creek-salmon-bake-juneau,American,Seafood,,,
https://www.yelp.com/biz/el-zarape-juneau,Tacos,,,,
https://www.yelp.com/biz/heritage-coffee-juneau-6,Coffee & Tea,Breakfast & Brunch,,,
https://www.yelp.com/biz/coppa-juneau,Coffee & Tea,Sandwiches,Salad,,
https://www.yelp.com/biz/sand-bar-and-grill-juneau-2,,,,,
https://www.yelp.com/biz/mount-roberts-tramway-juneau-4,Hiking,Aerial Tours,Souvenir Shops,,
https://www.yelp.com/biz/alaska-state-museum-juneau,,,,,
https://www.yelp.com/biz/above-and-beyond-alaska-juneau,,,,,
https://www.yelp.com/biz/zereldas-bistro-juneau,,,,,
https://www.yelp.com/biz/salt-juneau,New American,Seafood,Steakhouses,,
https://www.yelp.com/biz/tracys-king-crab-shack-juneau-4,,,,,
https://www.yelp.com/biz/the-wild-alaskan-juneau-2,,,,,
https://www.yelp.com/biz/deckhand-daves-fish-tacos-juneau,,,,,
https://www.yelp.com/biz/the-narrows-bar-juneau-2,Cocktail Bars,Whiskey Bars,Beer Bar,,
https://www.yelp.com/biz/the-island-pub-douglas,Pizza,,,,
https://www.yelp.com/biz/vs-cellar-door-juneau,Mexican,Asian Fusion,,,
https://www.yelp.com/biz/in-bocca-al-lupo-juneau-2,,,,,
https://www.yelp.com/biz/alaskan-crepe-escape-juneau,Creperies,Cafes,,,
https://www.yelp.com/biz/the-rookery-cafe-juneau,Coffee & Tea,Breakfast & Brunch,American,,
https://www.yelp.com/biz/red-dog-saloon-juneau,American,,,,
https://www.yelp.com/biz/alaska-fish-and-chips-company-juneau-4,Seafood,Bars,Fish & Chips,,
https://www.yelp.com/biz/the-hangar-on-the-wharf-juneau-4,American,Bars,Seafood,,
https://www.yelp.com/biz/pelmeni-juneau,Russian,,,,
https://www.yelp.com/biz/sandpiper-cafe-juneau,Breakfast & Brunch,,,,
https://www.yelp.com/biz/devils-club-brewing-juneau-6,Brewpubs,American,Cideries,,
https://www.yelp.com/biz/tracys-king-crab-shack-juneau-3,Seafood,Sandwiches,,,
https://www.yelp.com/biz/amalga-distillery-juneau-2,Distilleries,Cocktail Bars,,,
https://www.yelp.com/biz/froggydaze-palmer,Mexican,Desserts,,,
https://www.yelp.com/biz/palmer-museum-palmer,,,,,
https://www.yelp.com/biz/oriental-to-go-express-palmer,Japanese,Korean,,,
https://www.yelp.com/biz/nudee-pho-thai-restaurant-palmer,Thai,,,,
https://www.yelp.com/biz/papa-murphys-take-n-bake-palmer,Pizza,,,,
https://www.yelp.com/biz/momma-ravs-palmer,,,,,
https://www.yelp.com/biz/fishhook-trailhead-palmer,Hiking,Parks,,,
https://www.yelp.com/biz/subway-palmer-8,Sandwiches,Fast Food,,,
https://www.yelp.com/biz/palmer-coffee-palmer,Coffee & Tea,Breakfast & Brunch,Juice Bars & Smoothies,,
https://www.yelp.com/biz/sicilys-pizza-palmer,Pizza,,,,
https://www.yelp.com/biz/viridian-plant-palmer,,,,,
https://www.yelp.com/biz/great-alaska-pizza-co-palmer-3,Pizza,,,,
https://www.yelp.com/biz/palmer-golf-course-palmer,Golf,,,,
https://www.yelp.com/biz/caribou-lodge-alaska-palmer-2,Rafting/Kayaking,Hiking,Fishing,,
https://www.yelp.com/biz/starbucks-palmer-4,Coffee & Tea,,,,
https://www.yelp.com/biz/fern-mine-at-archangel-valley-palmer,,,,,
https://www.yelp.com/biz/in-and-out-grocery-palmer,Grocery,Delis,,,
https://www.yelp.com/biz/mcdonalds-palmer,Burgers,Fast Food,Coffee & Tea,,
https://www.yelp.com/biz/great-alaska-pizza-co-palmer-2,,,,,
https://www.yelp.com/biz/moosehead-saloon-palmer,Pubs,,,,
https://www.yelp.com/biz/dairy-queen-grill-and-chill-palmer,,,,,
https://www.yelp.com/biz/taco-bell-palmer-3,Mexican,Fast Food,,,
https://www.yelp.com/biz/perkup-espresso-palmer-2,,,,,
https://www.yelp.com/biz/reuben-haus-palmer,Food Trucks,American,,,
https://www.yelp.com/biz/caboose-lounge-palmer,Lounges,,,,
https://www.yelp.com/biz/potato-palace-palmer,American,,,,
https://www.yelp.com/biz/bluebery-moose-coffee-and-cream-palmer,Coffee & Tea,Sandwiches,,,
https://www.yelp.com/biz/perkup-espresso-palmer,,,,,
https://www.yelp.com/biz/rws-hamburger-house-palmer,,,,,
https://www.yelp.com/biz/colony-kitchen-palmer,American,,,,
https://www.yelp.com/biz/bear-naked-bbq-palmer,,,,,
https://www.yelp.com/biz/purple-moose-espresso-palmer,Coffee & Tea,,,,
https://www.yelp.com/biz/elwoods-drive-thru-palmer,,,,,
https://www.yelp.com/biz/feather-and-flour-palmer,Breakfast & Brunch,Seafood,Modern European,,
https://www.yelp.com/biz/la-fiesta-mexican-restaurant-palmer,Mexican,,,,
https://www.yelp.com/biz/sophias-kafe-palmer,Cafes,Greek,,,
https://www.yelp.com/biz/sunrise-grill-palmer,American,,,,
https://www.yelp.com/biz/pizzaria-delphi-palmer,Pizza,,,,
https://www.yelp.com/biz/reindeer-farm-palmer,Zoos,Tours,,,
https://www.yelp.com/biz/pizza-athena-palmer,Pizza,Italian,,,
https://www.yelp.com/biz/brew-haha-palmer,Coffee & Tea,,,,
https://www.yelp.com/biz/klondike-mikes-and-the-main-street-grill-palmer,Bars,Music Venues,American,,
https://www.yelp.com/biz/palmer-bar-palmer,Bars,Burgers,Steakhouses,,
https://www.yelp.com/biz/valley-hotel-open-caf%C3%A9-palmer,Pizza,Cafes,,,
https://www.yelp.com/biz/alaskas-best-phillys-palmer-2,Sandwiches,Chicken Wings,Cheesesteaks,,
https://www.yelp.com/biz/203-kombucha-palmer,,,,,
https://www.yelp.com/biz/big-dipper-homemade-ice-cream-palmer,Ice Cream & Frozen Yogurt,,,,
https://www.yelp.com/biz/vagabond-blues-palmer,Bakeries,Coffee & Tea,Music Venues,,
https://www.yelp.com/biz/noisy-goose-cafe-palmer,,,,,
https://www.yelp.com/biz/pho-and-thai-restaurant-palmer,Noodles,,,,
https://www.yelp.com/biz/turkey-red-palmer,Bakeries,Breakfast & Brunch,,,
https://www.yelp.com/biz/palmer-city-alehouse-palmer,,,,,
https://www.yelp.com/biz/north-fork-eagle-river-trailhead-anchorage,Hiking,Parks,Boating,,
https://www.yelp.com/biz/mount-yukla-anchorage,,,,,
https://www.yelp.com/biz/cumulus-mountain-anchorage,,,,,
https://www.yelp.com/biz/eagle-peak-anchorage,Hiking,Climbing,,,
https://www.yelp.com/biz/south-fork-eagle-river-trail-anchorage,Hiking,Lakes,Climbing,,
https://www.yelp.com/biz/crow-pass-trail-anchorage-2,Hiking,,,,
https://www.yelp.com/biz/eagle-river-nature-center-eagle-river-3,Hiking,Parks,Community Service/Non-Profit,,
https://www.yelp.com/biz/gold-hill-express-fairbanks,,,,,
https://www.yelp.com/biz/espresso-yourself-fairbanks-4,Coffee & Tea,,,,
https://www.yelp.com/biz/the-malemute-saloon-ester,Pubs,Dive Bars,Music Venues,,
https://www.yelp.com/biz/chinook-hotdogs-fairbanks,,,,,
https://www.yelp.com/biz/ester-dome-observatory-fairbanks,Local Flavor,,,,
https://www.yelp.com/biz/ursa-major-distilling-fairbanks,Distilleries,Cocktail Bars,Wine Tours,,
https://www.yelp.com/biz/leaf-out-nature-guides-fairbanks,Hiking,,,,
https://www.yelp.com/biz/golden-eagle-saloon-fairbanks,,,,,
https://www.yelp.com/biz/sams-thai-food-fairbanks,Thai,,,,
https://www.yelp.com/biz/the-writers-block-bookstore-and-cafe-anchorage-2,,,,,
https://www.yelp.com/biz/kincaid-park-anchorage-2,,,,,
https://www.yelp.com/biz/siam-cuisine-anchorage,Thai,Vietnamese,,,
https://www.yelp.com/biz/fukumaru-teriyaki-anchorage,Japanese,,,,
https://www.yelp.com/biz/fiori-d-italia-anchorage-3,Italian,Whiskey Bars,Steakhouses,,
https://www.yelp.com/biz/jinmi-korean-restaurant-anchorage,,,,,
https://www.yelp.com/biz/taco-king-anchorage-2,,,,,
https://www.yelp.com/biz/the-midnight-sun-cakery-anchorage,Bakeries,Desserts,,,
https://www.yelp.com/biz/humpys-great-alaskan-alehouse-anchorage-3,Bars,New American,American,,
https://www.yelp.com/biz/kaladi-brothers-cafe-anchorage-3,,,,,
https://www.yelp.com/biz/norton-sound-seafood-house-anchorage,Seafood,,,,
https://www.yelp.com/biz/saras-sandwiches-anchorage,Sandwiches,,,,
https://www.yelp.com/biz/pipers-restaurant-and-sports-lounge-anchorage-2,New American,Sports Bars,Breakfast & Brunch,,
https://www.yelp.com/biz/java-the-hut-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/spenard-joes-anchorage,Coffee & Tea,Breakfast & Brunch,,,
https://www.yelp.com/biz/pho-vietnam-3-anchorage-3,Vietnamese,Thai,Chicken Wings,,
https://www.yelp.com/biz/koots-anchorage-2,Music Venues,Bars,Comedy Clubs,,
https://www.yelp.com/biz/aftershock-espresso-anchorage,,,,,
https://www.yelp.com/biz/franz-bakery-outlet-anchorage,,,,,
https://www.yelp.com/biz/sip-coffee-lounge-anchorage,,,,,
https://www.yelp.com/biz/yakishabu-sushi-house-anchorage-4,Barbeque,Hot Pot,,,
https://www.yelp.com/biz/boba-tree-cafe-anchorage,,,,,
https://www.yelp.com/biz/luigis-pizza-anchorage,,,,,
https://www.yelp.com/biz/melt-anchorage,Food Trucks,Sandwiches,,,
https://www.yelp.com/biz/center-bowl-anchorage,Bowling,Bars,,,
https://www.yelp.com/biz/wings-n-things-anchorage-2,Chicken Wings,Sandwiches,Salad,,
https://www.yelp.com/biz/starbucks-anchorage-11,Coffee & Tea,,,,
https://www.yelp.com/biz/monster-pizza-anchorage,Pizza,Chicken Wings,,,
https://www.yelp.com/biz/flying-machine-restaurant-anchorage,Seafood,Steakhouses,,,
https://www.yelp.com/biz/rush-espresso-northern-lights-anchorage,Coffee & Tea,Breakfast & Brunch,Juice Bars & Smoothies,,
https://www.yelp.com/biz/benihana-anchorage,Sushi Bars,Teppanyaki,Steakhouses,,
https://www.yelp.com/biz/carousel-cocktail-lounge-anchorage-2,Lounges,Dive Bars,,,
https://www.yelp.com/biz/smokehouse-bbq-anchorage-3,,,,,
https://www.yelp.com/biz/chugach-guides-alaska-anchorage,Hiking,,,,
https://www.yelp.com/biz/uncle-joes-pizzeria-anchorage-2,Pizza,,,,
https://www.yelp.com/biz/boom-ba-laddys-anchorage,Food Trucks,Sandwiches,,,
https://www.yelp.com/biz/tiki-petes-alaskan-dogs-anchorage-3,Hot Dogs,Food Trucks,Burgers,,
https://www.yelp.com/biz/sleeping-lady-airport-lounge-anchorage-2,Airport Lounges,,,,
https://www.yelp.com/biz/pho-lotus-anchorage,,,,,
https://www.yelp.com/biz/buckaroo-club-anchorage,Dive Bars,,,,
https://www.yelp.com/biz/manila-bake-bakery-and-cafe-anchorage,Bakeries,Cafes,,,
https://www.yelp.com/biz/lanie-fleischer-chester-creek-trail-anchorage,Hiking,Parks,,,
https://www.yelp.com/biz/las-margaritas-mexican-and-italian-restaurant-anchorage,Italian,Mexican,,,
https://www.yelp.com/biz/flight-deck-pizzeria-anchorage-5,Pizza,Burgers,Sandwiches,,
https://www.yelp.com/biz/china-garden-anchorage-4,Chinese,,,,
https://www.yelp.com/biz/little-campbell-lake-anchorage,Parks,Lakes,Fishing,,
https://www.yelp.com/biz/gallos-mexican-restaurant-anchorage,Mexican,,,,
https://www.yelp.com/biz/denali-sausage-anchorage,Food Stands,,,,
https://www.yelp.com/biz/kaladi-brothers-coffee-and-cafe-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/common-grounds-espresso-anchorage-3,Coffee & Tea,,,,
https://www.yelp.com/biz/a-whole-latte-love-shop-anchorage,Coffee & Tea,Juice Bars & Smoothies,,,
https://www.yelp.com/biz/jewel-lake-park-anchorage,,,,,
https://www.yelp.com/biz/starbucks-anchorage-30,Coffee & Tea,,,,
https://www.yelp.com/biz/the-drip-anchorage,Coffee & Tea,Juice Bars & Smoothies,Sandwiches,,
https://www.yelp.com/biz/kobe-teppayaki-house-anchorage,Japanese,,,,
https://www.yelp.com/biz/lyn-ary-park-anchorage,,,,,
https://www.yelp.com/biz/alaska-international-grocery-alaska-halal-grocery-anchorage,Halal,International Grocery,,,
https://www.yelp.com/biz/mcdonalds-anchorage-20,Fast Food,Burgers,Coffee & Tea,,
https://www.yelp.com/biz/peking-wok-anchorage,Chinese,,,,
https://www.yelp.com/biz/upper-1-lounge-anchorage,American,Lounges,,,
https://www.yelp.com/biz/great-alaska-pizza-company-anchorage-4,Pizza,,,,
https://www.yelp.com/biz/eatalia-anchorage,Italian,Fast Food,Pasta Shops,,
https://www.yelp.com/biz/cinnabon-anchorage,,,,,
https://www.yelp.com/biz/panda-express-anchorage-5,Chinese,Fast Food,,,
https://www.yelp.com/biz/papa-johns-pizza-anchorage-6,Pizza,Chicken Wings,Fast Food,,
https://www.yelp.com/biz/delaney-park-strip-anchorage,Parks,,,,
https://www.yelp.com/biz/get-up-and-go-tours-anchorage,Hiking,Vacation Rental Agents,Travel Agents,,
https://www.yelp.com/biz/great-alaskan-pizza-anchorage,Pizza,Desserts,Salad,,
https://www.yelp.com/biz/fly-in-restaurant-anchorage,Asian Fusion,American,Pizza,,
https://www.yelp.com/biz/the-kobuk-to-go-tea-and-candy-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/heavenly-cup-anchorage-2,,,,,
https://www.yelp.com/biz/lucky-kitchen-anchorage,Chinese,Fast Food,,,
https://www.yelp.com/biz/anchorage-marketplace-anchorage,,,,,
https://www.yelp.com/biz/mcdonalds-anchorage-14,,,,,
https://www.yelp.com/biz/eldrics-pinoy-cooking-anchorage,,,,,
https://www.yelp.com/biz/fish-creek-park-anchorage-2,Parks,,,,
https://www.yelp.com/biz/boom-coffee-anchorage,,,,,
https://www.yelp.com/biz/tasty-traveler-anchorage,Mexican,Food Trucks,,,
https://www.yelp.com/biz/delong-lake-park-anchorage-2,,,,,
https://www.yelp.com/biz/grizzly-pizza-and-wings-anchorage,Fast Food,Pizza,Chicken Wings,,
https://www.yelp.com/biz/connors-bog-anchorage,Dog Parks,,,,
https://www.yelp.com/biz/guidos-pizza-anchorage,Pizza,Italian,,,
https://www.yelp.com/biz/trophy-room-lounge-anchorage,Lounges,,,,
https://www.yelp.com/biz/brooks-lodge-katmai-national-park-anchorage,Parks,Tours,,,
https://www.yelp.com/biz/divine-gourmet-cupcakes-anchorage,Cupcakes,,,,
https://www.yelp.com/biz/ks-kitchen-anchorage,Food Trucks,Chicken Wings,Sandwiches,,
https://www.yelp.com/biz/mr-darryls-southern-bbq-anchorage,Food Trucks,Southern,Barbeque,,
https://www.yelp.com/biz/carls-jr-anchorage-3,Burgers,Fast Food,,,
https://www.yelp.com/biz/taco-bell-anchorage-3,Mexican,Fast Food,,,
https://www.yelp.com/biz/kodiak-kup-anchorage,Cafes,,,,
https://www.yelp.com/biz/mcdonalds-anchorage-8,Fast Food,Burgers,Coffee & Tea,,
https://www.yelp.com/biz/kaladi-brothers-coffee-anchorage,,,,,
https://www.yelp.com/biz/favco-anchorage,Seafood,,,,
https://www.yelp.com/biz/balto-seppala-park-anchorage,Parks,,,,
